"","lat","lon"
"696",55.4743417,9.1317951
"697",55.45246015,10.5459365030619
"698",55.5640146,10.092085
"699",54.9377498,10.7167568
"700",55.4993014,9.7392181
"701",55.5164766567491,8.39419306123938
"702",55.18635005,9.06788403660823
"703",55.3997225,10.3852104
"704",55.3997225,10.3852104
"705",55.2351317,10.481895
"706",55.3997225,10.3852104
"707",55.4894999,9.47905
"708",55.2500715,9.4997871
"709",55.5164766567491,8.39419306123938
"710",55.3997225,10.3852104
"711",55.48174215,9.01227356115442
"712",55.4527859533954,9.56573826031956
"713",55.13513295,8.51382897014808
"714",55.7309428,9.1159357
"715",55.3811975115752,10.4014134296584
"716",55.7570833,8.9277576
"717",55.7309428,9.1159357
"718",55.7570833,8.9277576
"719",55.565268,9.7562169
"720",55.0632573,10.6068652
"721",55.4894999,9.47905
"722",55.4894999,9.47905
"723",55.2463562,9.3049694211847
"724",55.565268,9.7562169
"725",55.7772816,8.2905921
"726",55.4543959032546,9.87106391350868
"727",55.3997225,10.3852104
"728",55.157032,8.765738
"729",55.6255303,8.12995740550302
"730",55.4655911,8.7027506
"731",55.2500715,9.4997871
"732",55.31664555,9.29232554759872
"733",55.3997225,10.3852104
"734",55.5640146,10.092085
"735",55.0595541,8.9568232
"736",55.3997225,10.3852104
"737",55.097087,10.2428246
"738",55.2500715,9.4997871
"739",55.0446228,9.4209667
"740",55.4894999,9.47905
"741",55.2500715,9.4997871
"742",55.3726936833887,10.4601593565073
"743",55.12016875,10.7264449894131
"744",55.565268,9.7562169
"745",55.4894999,9.47905
"746",55.555888,8.1347402
"747",55.0446228,9.4209667
"748",55.31664555,9.29232554759872
"749",55.4279941,9.2864145
"750",55.4655911,8.7027506
"751",55.7000057,9.5333238
"752",55.565268,9.7562169
"753",54.9089186,9.7897999
"754",55.0446228,9.4209667
"755",55.265798,9.9002174
"756",55.097087,10.2428246
"757",55.3997225,10.3852104
"758",55.3585211350249,10.3366773834748
"759",55.4885437628488,8.49633366531766
"760",55.3098281,10.7976604
"761",55.4743417,9.1317951
"762",55.40483125,8.42501693939674
"763",55.7000057,9.5333238
"764",55.3098281,10.7976604
"765",55.5859186,9.48997556622311
"766",55.3997225,10.3852104
"767",55.4532771,10.6547783
"768",55.3460974528134,10.3902033707355
"769",55.4311211,10.4886409731
"770",55.3952353207498,10.3286918653996
"771",55.2500715,9.4997871
"772",55.565268,9.7562169
"773",55.3460974528134,10.3902033707355
"774",55.4279941,9.2864145
"775",55.4498384,8.4058414
"776",55.4173448807024,10.4444782538016
"777",55.5640146,10.092085
"778",55.461772,9.61485873529413
"779",55.565268,9.7562169
"780",55.3589729,9.4905139
"781",55.7309428,9.1159357
"782",55.3284036,8.7647838
"783",55.305281,10.4711821
"784",55.565268,9.7562169
"785",55.4894999,9.47905
"786",55.097087,10.2428246
"787",54.8558332,10.5174056
"788",55.2500715,9.4997871
"789",55.3997225,10.3852104
"790",55.2500715,9.4997871
"791",55.3460974528134,10.3902033707355
"792",55.4655911,8.7027506
"793",55.3997225,10.3852104
"794",55.3997225,10.3852104
"795",55.4894999,9.47905
"796",55.2500715,9.4997871
"797",55.2869915,9.0463292
"798",55.565268,9.7562169
"799",55.2547103,10.2322458
"800",55.12887945,9.12869088149114
"801",55.097087,10.2428246
"802",55.4150405619567,10.3131560036006
"803",55.6176702,8.4811757
"804",54.9140178,9.5866302
"805",55.7772816,8.2905921
"806",55.6409641,9.6492103
"807",55.3284036,8.7647838
"808",55.3284036,8.7647838
"809",55.2500715,9.4997871
"810",55.7772816,8.2905921
"811",55.3585211350249,10.3366773834748
"812",55.45246015,10.5459365030619
"813",55.7570833,8.9277576
"814",55.0722894307755,10.4592899208282
"815",55.2463562,9.3049694211847
"816",54.8558332,10.5174056
"817",55.4743417,9.1317951
"818",55.5702937,9.1377573
"819",55.7772816,8.2905921
"820",54.8558332,10.5174056
"821",55.3997225,10.3852104
"822",55.4894999,9.47905
"823",55.40483125,8.42501693939674
"824",55.4894999,9.47905
"825",55.4345186638384,10.3609925629117
"826",55.2500715,9.4997871
"827",55.5154338,10.4004689
"828",55.3460974528134,10.3902033707355
"829",55.0553387,9.7470524
"830",55.2500715,9.4997871
"831",55.4743417,9.1317951
"832",55.4664892,8.4520751
"833",55.0632573,10.6068652
"834",55.4664892,8.4520751
"835",54.9974289,10.8470786
"836",55.4655911,8.7027506
"837",55.0446228,9.4209667
"838",54.9897782,9.2835059
"839",55.1979494,9.21242433277221
"840",55.5640146,10.092085
"841",55.4664892,8.4520751
"842",54.9395925,8.8603092215205
"843",55.0632573,10.6068652
"844",55.555888,8.1347402
"845",54.9089186,9.7897999
"846",55.4664892,8.4520751
"847",55.3098281,10.7976604
"848",55.7000057,9.5333238
"849",55.265798,9.9002174
"850",54.9377498,10.7167568
"851",55.4664892,8.4520751
"852",55.2463562,9.3049694211847
"853",55.5702937,9.1377573
"854",55.845552,9.2401542
"855",55.4345186638384,10.3609925629117
"856",54.9140178,9.5866302
"857",55.3997225,10.3852104
"858",55.0632573,10.6068652
"859",55.4150405619567,10.3131560036006
"860",55.845552,9.2401542
"861",55.4664892,8.4520751
"862",55.2581432,10.6704068
"863",54.9089186,9.7897999
"864",55.4836316,9.3002816
"865",55.4743417,9.1317951
"866",55.3460974528134,10.3902033707355
"867",55.3997225,10.3852104
"868",56.4469128,9.4059354
"869",56.1496278,10.2134046
"870",56.3590324,8.6159188
"871",56.1379757,8.9746623
"872",55.7705233,9.6994255
"873",56.1496278,10.2134046
"874",56.3345618,10.377531
"875",56.1496278,10.2134046
"876",56.1290327,10.1624334
